contact_id,account_id,full_name,title,buying_role,email_open_rate,email_reply_count_90d,demo_requested,linkedin_engaged,avg_intent_score,icp_fit_score,trigger_event,existing_customer,contact_converted,true_conversion_prob,funnel_stage,funnel_stage_label
CON-0002748,ACC-002087,Joseph Morgan,IT Security Manager,technical_validator,0.266,3,False,False,0.665,0.835,none,False,1,0.7924,2,Opportunity
CON-0002749,ACC-000609,Joshua Wallace,Legal Ops Manager,champion,0.913,0,False,True,0.665,0.531,leadership_change,True,0,0.7355,2,Opportunity
CON-0002750,ACC-002592,Jeremy Hickman,CFO,economic_buyer,0.365,1,True,False,0.6212500000000001,0.759,none,True,1,0.4639,1,SQL
CON-0002751,ACC-001345,John Brown,CFO,economic_buyer,0.6,0,False,False,0.5,0.647,none,False,0,0.5855,1,SQL
CON-0002752,ACC-002987,Maria Mcpherson,Director of Operations,champion,0.696,1,False,False,0.665,0.559,none,False,1,0.8442,2,Opportunity
CON-0002753,ACC-003705,Ryan Smith,Head of Sales Ops,champion,0.627,0,True,True,1.0,0.424,leadership_change,True,1,0.7107,2,Opportunity
CON-0002754,ACC-000775,Maria Fleming,Legal Ops Manager,champion,0.877,2,False,True,0.915,0.754,none,False,1,0.8063,2,Opportunity
CON-0002755,ACC-003634,Melissa Robertson,VP Engineering,technical_validator,0.421,0,False,False,0.7585714285714287,0.916,leadership_change,False,0,0.7387,2,Opportunity
CON-0002756,ACC-003216,Adrian Brown,CFO,economic_buyer,0.535,0,False,False,0.7475,0.812,compliance_mandate,False,0,0.7128,2,Opportunity
CON-0002757,ACC-001342,Mary Williams,Sales Rep,user_buyer,0.39,2,False,False,0.66,0.42,none,True,1,0.6512,2,Opportunity
CON-0002758,ACC-003507,Richard Moore,VP Procurement,economic_buyer,0.28,2,False,False,0.38666666666666666,1.0,none,False,1,0.3084,1,SQL
CON-0002759,ACC-003163,Ronnie Simmons,Contracts Manager,user_buyer,0.645,2,False,False,1.0,0.78,none,True,0,0.6723,2,Opportunity
CON-0002760,ACC-002846,Virginia Riley,Paralegal,user_buyer,0.269,0,False,True,0.5200000000000001,0.331,none,False,1,0.2233,0,MQL
CON-0002761,ACC-002439,Tiffany Park,VP Engineering,technical_validator,0.453,0,False,False,0.666,0.569,tech_refresh,False,0,0.268,1,SQL
CON-0002762,ACC-004442,Jose Conner,CFO,economic_buyer,0.548,1,False,False,0.165,0.578,none,False,1,0.2811,1,SQL
CON-0002763,ACC-000255,Sara Alexander,Paralegal,user_buyer,0.292,1,False,False,0.495,0.562,none,False,0,0.4741,1,SQL
CON-0002764,ACC-000678,Michael Roberts,Head of Sales Ops,champion,0.031,2,False,False,0.495,0.851,none,True,1,0.2499,1,SQL
CON-0002765,ACC-002616,John Gonzalez,Head of Sales Ops,champion,0.543,1,False,False,0.8325,0.512,none,False,1,0.5444,1,SQL
CON-0002766,ACC-004852,Derek Blake,CISO,technical_validator,0.345,1,True,False,1.0,0.599,none,False,1,0.724,2,Opportunity
CON-0002767,ACC-000435,Jade Johnson,HR Coordinator,user_buyer,0.28,2,False,False,0.6157142857142858,0.895,none,False,0,0.5044,1,SQL
CON-0002768,ACC-003651,Matthew Sparks,Paralegal,user_buyer,0.413,0,True,False,0.055,0.851,none,True,1,0.343,1,SQL
CON-0002769,ACC-000058,Heather Morales,CISO,technical_validator,0.184,0,False,False,0.11,0.658,none,False,0,0.0536,0,MQL
CON-0002770,ACC-002845,Mrs. Melissa Alvarado DDS,VP Engineering,technical_validator,0.165,0,False,True,0.44,0.362,tech_refresh,False,0,0.0668,0,MQL
CON-0002771,ACC-003041,Ryan Hernandez,Contracts Manager,user_buyer,0.857,2,False,True,0.66,0.386,none,False,0,0.2847,1,SQL
CON-0002772,ACC-003683,Anne Dennis,VP Procurement,economic_buyer,0.53,3,False,True,0.775,0.912,none,True,1,0.8876,3,Closed-Won
CON-0002773,ACC-002145,Allison Heath,VP Engineering,technical_validator,0.349,2,False,False,0.6255555555555556,0.77,none,False,0,0.4836,1,SQL
CON-0002774,ACC-000018,Benjamin Rodgers,Sales Rep,user_buyer,0.239,3,False,False,0.8300000000000001,0.691,none,False,0,0.5031,1,SQL
CON-0002775,ACC-000330,Sarah Jones,Contracts Manager,user_buyer,0.801,1,False,True,0.33,0.414,leadership_change,False,1,0.3677,1,SQL
CON-0002776,ACC-000476,Carlos Lee,Sales Rep,user_buyer,0.419,0,False,False,0.6625000000000001,0.875,compliance_mandate,False,1,0.4002,1,SQL
CON-0002777,ACC-002312,William Wilson,IT Security Manager,technical_validator,0.428,0,False,False,0.44,0.65,none,False,0,0.3723,1,SQL
CON-0002778,ACC-000684,Megan Martinez,Legal Ops Manager,champion,0.249,0,False,False,0.5,0.856,tech_refresh,False,0,0.2711,1,SQL
CON-0002779,ACC-000747,Dr. Kyle Bowen IV,VP Procurement,economic_buyer,0.254,1,False,True,0.5516666666666666,0.471,none,False,1,0.5743,1,SQL
CON-0002780,ACC-000340,Cheryl Espinoza,VP Engineering,technical_validator,0.069,1,False,False,0.44,0.573,funding_round,True,1,0.3156,1,SQL
CON-0002781,ACC-004849,Gina Horne,VP Finance,economic_buyer,0.316,3,False,False,0.7766666666666667,0.502,funding_round,False,1,0.8446,2,Opportunity
CON-0002782,ACC-002615,Connie Case,Paralegal,user_buyer,0.195,3,False,False,0.915,0.511,tech_refresh,False,0,0.6647,2,Opportunity
CON-0002783,ACC-003995,Kimberly Haas,CISO,technical_validator,0.382,2,False,False,0.7571428571428572,0.602,none,False,1,0.4034,1,SQL
CON-0002784,ACC-003918,Matthew Solomon,Sales Rep,user_buyer,0.246,0,False,False,0.41500000000000004,0.677,tech_refresh,True,1,0.2048,0,MQL
CON-0002785,ACC-004832,Donald Ray,CISO,technical_validator,0.244,0,False,False,0.55,0.401,none,True,0,0.4171,1,SQL
CON-0002786,ACC-001328,Russell Jackson,IT Security Manager,technical_validator,0.686,0,False,False,0.7300000000000001,0.865,none,True,1,0.5062,1,SQL
CON-0002787,ACC-001371,Angela Williams,Paralegal,user_buyer,0.213,2,False,True,0.5940000000000001,0.49,none,True,0,0.3599,1,SQL
CON-0002788,ACC-002895,Michelle Love,HR Coordinator,user_buyer,0.177,1,True,True,0.5800000000000001,0.69,none,False,0,0.1897,0,MQL
CON-0002789,ACC-003005,Scott French,Legal Ops Manager,champion,0.817,2,False,False,0.66,0.405,leadership_change,True,1,0.6809,2,Opportunity
CON-0002790,ACC-000346,Zachary Moore,VP Engineering,technical_validator,0.502,1,False,False,0.665,0.862,none,False,0,0.5557,1,SQL
CON-0002791,ACC-003287,Mary Mason,Director of Operations,champion,0.656,1,False,True,0.7200000000000001,0.521,none,False,0,0.5591,1,SQL
CON-0002792,ACC-001944,Mark Thomas,Paralegal,user_buyer,0.424,1,False,False,0.8300000000000001,0.962,none,True,1,0.7601,2,Opportunity
CON-0002793,ACC-002015,Adam Ramos,Paralegal,user_buyer,0.724,0,False,False,0.6622222222222223,0.616,none,False,1,0.1602,0,MQL
CON-0002794,ACC-001103,Brittany Patel,CISO,technical_validator,0.45,2,False,False,0.7733333333333334,0.842,none,False,1,0.534,1,SQL
CON-0002795,ACC-003752,Deanna Estrada,Paralegal,user_buyer,0.395,1,False,False,0.7300000000000001,0.843,leadership_change,False,0,0.7693,2,Opportunity
CON-0002796,ACC-002797,Andre Wilson,Head of Sales Ops,champion,0.457,3,False,False,0.6633333333333334,0.928,none,False,1,0.6972,2,Opportunity
CON-0002797,ACC-001150,Keith Hinton,Director of Operations,champion,0.443,1,True,False,0.165,0.538,funding_round,False,0,0.3017,1,SQL
CON-0002798,ACC-004448,Anthony Hawkins,Contracts Manager,user_buyer,0.582,3,False,False,0.44333333333333336,0.62,compliance_mandate,True,1,0.7531,2,Opportunity
CON-0002799,ACC-004843,Janice Bailey,CISO,technical_validator,0.522,0,False,False,0.5,0.604,leadership_change,False,1,0.4425,1,SQL
CON-0002800,ACC-004659,Kimberly Gonzalez,Director of Operations,champion,0.426,0,False,False,0.33,0.945,none,False,0,0.5535,1,SQL
CON-0002801,ACC-000975,Elizabeth Vasquez,IT Security Manager,technical_validator,0.219,2,False,False,0.8542857142857143,0.845,tech_refresh,False,1,0.7005,2,Opportunity
CON-0002802,ACC-003814,Jennifer Hernandez,Contracts Manager,user_buyer,0.538,0,False,False,0.66,0.765,none,False,0,0.3521,1,SQL
CON-0002803,ACC-001606,Monica Brown,Paralegal,user_buyer,0.395,0,False,False,0.66,0.581,leadership_change,False,0,0.3457,1,SQL
CON-0002804,ACC-004893,Melinda Dougherty,Paralegal,user_buyer,0.32,0,False,False,0.5533333333333333,0.549,none,True,0,0.3634,1,SQL
CON-0002805,ACC-000777,Richard Hernandez,Contracts Manager,user_buyer,0.316,1,False,False,0.33,0.795,funding_round,True,1,0.1486,0,MQL
CON-0002806,ACC-003459,Brian Parks,HR Coordinator,user_buyer,0.527,2,False,False,0.5185714285714286,0.6,tech_refresh,False,0,0.4353,1,SQL
CON-0002807,ACC-003229,William Macdonald,Director of Operations,champion,0.245,0,False,False,0.3325,0.668,none,False,0,0.2056,0,MQL
CON-0002808,ACC-000098,Thomas Johnson,CISO,technical_validator,0.339,2,False,False,0.5516666666666667,0.807,none,True,1,0.2942,1,SQL
CON-0002809,ACC-003244,Harold Scott,Director of Operations,champion,0.065,0,False,False,0.4640000000000001,0.784,funding_round,False,0,0.4975,1,SQL
CON-0002810,ACC-003446,Sheila Mclean,Contracts Manager,user_buyer,0.671,0,False,False,0.66,0.987,compliance_mandate,False,1,0.7149,2,Opportunity
CON-0002811,ACC-001441,Mr. Eugene Bradford,Contracts Manager,user_buyer,0.372,2,False,False,0.6633333333333334,0.607,leadership_change,False,1,0.6638,2,Opportunity
CON-0002812,ACC-000931,Michael Williamson,Legal Ops Manager,champion,0.156,1,False,True,0.8866666666666667,0.659,none,True,1,0.6286,2,Opportunity
CON-0002813,ACC-004169,Lori Horn,Contracts Manager,user_buyer,0.543,2,False,False,1.0,0.46,compliance_mandate,False,0,0.3924,1,SQL
CON-0002814,ACC-000976,Joshua Blankenship,CFO,economic_buyer,0.62,0,False,False,0.66,1.0,none,False,1,0.6493,2,Opportunity
CON-0002815,ACC-003713,Alejandro Diaz,HR Coordinator,user_buyer,0.292,3,False,False,0.7585714285714286,0.982,tech_refresh,False,0,0.6945,2,Opportunity
CON-0002816,ACC-001145,Scott Lopez,Legal Ops Manager,champion,0.258,2,True,False,0.6637500000000001,0.892,compliance_mandate,False,1,0.6356,2,Opportunity
CON-0002817,ACC-004657,Lindsay West,Head of Sales Ops,champion,0.591,0,False,True,0.6633333333333333,0.581,leadership_change,False,1,0.6236,2,Opportunity
CON-0002818,ACC-000885,George Lee,Paralegal,user_buyer,0.478,2,False,False,0.798,0.577,none,False,0,0.2305,0,MQL
CON-0002819,ACC-001347,Christian Woods,CISO,technical_validator,0.366,0,False,False,0.2357142857142857,0.745,none,False,1,0.264,1,SQL
CON-0002820,ACC-000354,Meghan Jones,Head of Sales Ops,champion,0.456,0,False,False,0.2,0.428,none,False,0,0.1155,0,MQL
CON-0002821,ACC-003770,Sarah Henry,CISO,technical_validator,0.336,3,False,False,0.798,0.493,tech_refresh,False,1,0.6009,2,Opportunity
CON-0002822,ACC-003157,Sharon Hancock,HR Coordinator,user_buyer,0.422,1,False,True,0.0,0.589,none,True,1,0.3985,1,SQL
CON-0002823,ACC-001152,Daniel Hart,Paralegal,user_buyer,0.352,0,False,True,0.5685714285714286,0.997,leadership_change,False,1,0.1766,0,MQL
CON-0002824,ACC-001091,Tracy Elliott,Legal Ops Manager,champion,0.477,1,False,False,0.33,0.455,none,True,0,0.1873,0,MQL
CON-0002825,ACC-002021,Timothy Baker,VP Finance,economic_buyer,0.425,1,False,False,0.53,0.686,none,False,0,0.7211,2,Opportunity
CON-0002826,ACC-000888,Laura Phillips,VP Finance,economic_buyer,0.095,0,True,False,0.495,0.541,funding_round,False,0,0.3018,1,SQL
CON-0002827,ACC-004507,Kevin White,Head of Sales Ops,champion,0.701,2,False,False,0.8300000000000001,0.976,none,False,1,0.731,2,Opportunity
CON-0002828,ACC-004507,Courtney Miller,HR Coordinator,user_buyer,0.864,1,False,False,0.6066666666666668,0.976,none,False,1,0.5005,1,SQL
CON-0002829,ACC-000449,Stacy Rodriguez,CISO,technical_validator,0.268,3,False,False,0.915,0.333,none,False,1,0.5285,1,SQL
CON-0002830,ACC-003975,Ruben Cherry,VP Engineering,technical_validator,0.613,0,False,False,0.528,0.456,none,False,0,0.3885,1,SQL
CON-0002831,ACC-003823,Brian Berry,Legal Ops Manager,champion,0.411,1,False,False,0.932,0.473,none,False,1,0.7027,2,Opportunity
CON-0002832,ACC-001362,Gina Patton,Legal Ops Manager,champion,0.48,1,True,False,0.495,0.631,tech_refresh,False,0,0.5588,1,SQL
CON-0002833,ACC-002601,Madeline Bullock,CISO,technical_validator,0.32,3,False,False,0.66,0.557,leadership_change,False,0,0.3363,1,SQL
CON-0002834,ACC-000801,Sherry Zimmerman,CISO,technical_validator,0.519,1,False,False,0.55,0.526,none,False,0,0.2713,1,SQL
CON-0002835,ACC-002472,Brian Peterson,CFO,economic_buyer,0.22,1,False,False,0.6633333333333334,0.701,none,False,0,0.4644,1,SQL
CON-0002836,ACC-004939,Ashley Smith,Contracts Manager,user_buyer,0.522,1,False,False,0.8866666666666667,0.693,none,False,1,0.5619,1,SQL
CON-0002837,ACC-003963,Randall Whitaker,Sales Rep,user_buyer,0.307,1,False,True,0.8300000000000001,1.0,compliance_mandate,False,1,0.7487,2,Opportunity
CON-0002838,ACC-003110,Jeffrey Marks,CISO,technical_validator,0.4,2,True,False,0.7733333333333334,0.669,none,False,1,0.4348,1,SQL
CON-0002839,ACC-002926,Alison Flynn,Contracts Manager,user_buyer,0.419,4,False,False,0.6633333333333333,0.917,none,True,0,0.7333,2,Opportunity
CON-0002840,ACC-004560,James Rodriguez,HR Coordinator,user_buyer,0.424,0,False,False,0.41500000000000004,0.651,funding_round,False,0,0.1921,0,MQL
CON-0002841,ACC-001552,Angelica Gray,VP Finance,economic_buyer,0.154,0,False,False,0.33,0.564,none,False,0,0.2436,1,SQL
CON-0002842,ACC-002225,Felicia Yoder,Director of Operations,champion,0.152,1,False,False,0.33,0.688,funding_round,False,0,0.2634,1,SQL
CON-0002843,ACC-001895,Kyle Long,Paralegal,user_buyer,0.116,2,False,False,0.7475,0.711,leadership_change,False,0,0.5833,1,SQL
CON-0002844,ACC-000107,Taylor Flynn,Chief Legal Officer,economic_buyer,0.241,0,False,False,0.2475,0.944,leadership_change,False,0,0.0732,0,MQL
CON-0002845,ACC-001743,Douglas Fernandez,VP Procurement,economic_buyer,0.553,3,False,False,0.6625,0.699,funding_round,False,1,0.8512,2,Opportunity
CON-0002846,ACC-003887,Laura Perkins,Chief Legal Officer,economic_buyer,0.203,1,False,False,1.0,0.792,none,True,1,0.7137,2,Opportunity
CON-0002847,ACC-002912,Phyllis Hampton,Chief Legal Officer,economic_buyer,0.386,1,False,True,0.5825,0.778,leadership_change,False,1,0.3636,1,SQL
CON-0002848,ACC-000521,Brenda Sanchez,VP Finance,economic_buyer,0.479,0,False,False,0.165,0.817,none,False,1,0.1953,0,MQL
CON-0002849,ACC-000708,Deanna Wheeler,Sales Rep,user_buyer,0.198,0,False,False,0.44333333333333336,0.703,none,False,1,0.2315,0,MQL
CON-0002850,ACC-001370,Cindy Carroll,Legal Ops Manager,champion,0.468,1,True,False,0.664,0.83,compliance_mandate,False,1,0.7293,2,Opportunity
CON-0002851,ACC-003774,Nicholas Poole,VP Engineering,technical_validator,0.489,3,False,False,0.8640000000000001,0.962,compliance_mandate,False,1,0.77,2,Opportunity
CON-0002852,ACC-001110,Leslie Rich,Head of Sales Ops,champion,0.299,1,False,False,0.5980000000000001,0.91,none,False,1,0.4419,1,SQL
CON-0002853,ACC-002260,Steve Lewis,Contracts Manager,user_buyer,0.389,1,False,False,0.7450000000000001,0.834,none,False,1,0.4886,1,SQL
CON-0002854,ACC-001302,Spencer Johnson,VP Engineering,technical_validator,0.138,2,False,False,0.66,0.579,funding_round,False,1,0.509,1,SQL
CON-0002855,ACC-004565,Erin Warren,CISO,technical_validator,0.105,2,False,False,0.75,0.708,leadership_change,False,1,0.6313,2,Opportunity
CON-0002856,ACC-001500,Patrick Bennett,VP Engineering,technical_validator,0.712,0,False,False,0.745,0.745,funding_round,False,1,0.4961,1,SQL
CON-0002857,ACC-004345,Erika Sanchez,Contracts Manager,user_buyer,0.115,0,False,False,0.22,0.756,none,True,0,0.0697,0,MQL
CON-0002858,ACC-004146,Michelle Ellis,VP Engineering,technical_validator,0.651,2,True,True,0.7733333333333334,0.773,none,False,1,0.6231,2,Opportunity
CON-0002859,ACC-001300,George Benson,Paralegal,user_buyer,0.232,0,False,True,0.42714285714285716,0.687,none,True,0,0.2536,1,SQL
CON-0002860,ACC-003989,Roger Ortiz,CISO,technical_validator,0.22,1,False,False,0.6083333333333334,0.833,none,False,1,0.4319,1,SQL
CON-0002861,ACC-003997,Jason Stewart,VP Engineering,technical_validator,0.568,1,False,False,1.0,0.944,funding_round,True,1,0.8898,3,Closed-Won
CON-0002862,ACC-003370,Chris Gross,Paralegal,user_buyer,0.402,2,False,False,0.6625000000000001,0.625,none,True,0,0.5652,1,SQL
CON-0002863,ACC-002674,Karen Mcclain,CISO,technical_validator,0.804,0,False,False,0.7450000000000001,0.501,leadership_change,False,1,0.7226,2,Opportunity
CON-0002864,ACC-004796,David Carter,Contracts Manager,user_buyer,0.334,2,False,False,0.5800000000000001,0.755,none,False,1,0.5865,1,SQL
CON-0002865,ACC-001370,Kurt King,Sales Rep,user_buyer,0.107,1,True,False,0.44333333333333336,0.83,compliance_mandate,False,0,0.3171,1,SQL
CON-0002866,ACC-004216,Wendy Coleman,VP Engineering,technical_validator,0.393,1,False,False,0.665,0.61,leadership_change,True,1,0.6452,2,Opportunity
CON-0002867,ACC-003960,Michael Ray,HR Coordinator,user_buyer,0.336,0,True,False,0.398,0.31,none,False,1,0.1982,0,MQL
CON-0002868,ACC-003124,Sean Benson,VP Procurement,economic_buyer,0.504,0,False,False,0.665,0.839,none,True,1,0.7638,2,Opportunity
CON-0002869,ACC-000829,Dylan Davis,VP Engineering,technical_validator,0.343,0,True,True,0.41500000000000004,0.642,none,False,0,0.2344,1,SQL
CON-0002870,ACC-000834,Beverly Baker,Paralegal,user_buyer,0.465,2,False,False,0.33,0.635,none,True,0,0.1895,0,MQL
CON-0002871,ACC-000934,Chad Williams,CFO,economic_buyer,0.36,1,False,False,0.44333333333333336,0.405,none,True,1,0.3901,1,SQL
CON-0002872,ACC-002149,Melissa Bryan,Sales Rep,user_buyer,0.227,1,False,True,0.32999999999999996,0.351,leadership_change,True,0,0.1905,0,MQL
CON-0002873,ACC-002548,David Alvarez,VP Finance,economic_buyer,0.488,0,False,False,0.49750000000000005,0.664,none,False,1,0.2903,1,SQL
CON-0002874,ACC-002964,Brandi Gray,HR Coordinator,user_buyer,0.459,1,True,False,0.4640000000000001,0.603,none,False,1,0.3572,1,SQL
CON-0002875,ACC-003011,Janet Bates,Head of Sales Ops,champion,0.47,1,True,False,0.462,0.586,compliance_mandate,False,1,0.3743,1,SQL
CON-0002876,ACC-003006,Theresa Smith,Contracts Manager,user_buyer,0.393,4,False,False,0.7733333333333334,0.342,none,False,0,0.2051,0,MQL
CON-0002877,ACC-001777,Thomas Prince,Head of Sales Ops,champion,0.817,1,True,True,0.7011111111111111,0.607,none,True,0,0.7452,2,Opportunity
CON-0002878,ACC-003101,Alyssa Livingston,Legal Ops Manager,champion,0.685,2,False,False,0.6633333333333333,0.878,leadership_change,False,1,0.8269,2,Opportunity
CON-0002879,ACC-001403,Hannah Lambert,IT Security Manager,technical_validator,0.279,2,False,False,0.8866666666666667,0.41,none,False,0,0.5489,1,SQL
CON-0002880,ACC-001276,Jenna Dawson,Head of Sales Ops,champion,0.183,2,True,False,0.8085714285714286,0.554,compliance_mandate,False,0,0.747,2,Opportunity
CON-0002881,ACC-003052,Amanda Gentry,Paralegal,user_buyer,0.453,0,True,False,1.0,1.0,compliance_mandate,True,1,0.8136,2,Opportunity
CON-0002882,ACC-002514,Mark Owen,Contracts Manager,user_buyer,0.3,0,False,False,0.41500000000000004,0.902,none,False,0,0.2835,1,SQL
CON-0002883,ACC-003667,Nicole Clark,Contracts Manager,user_buyer,0.263,0,False,True,0.0,0.607,none,True,0,0.2232,0,MQL
CON-0002884,ACC-002964,Jeremy Schwartz,HR Coordinator,user_buyer,0.52,3,False,False,1.0,0.603,none,False,1,0.9129,3,Closed-Won
CON-0002885,ACC-002130,Lori Robinson,Paralegal,user_buyer,0.223,1,False,False,0.33,0.722,none,False,0,0.1154,0,MQL
CON-0002886,ACC-003619,Matthew Baker,Contracts Manager,user_buyer,0.813,0,False,False,0.55,0.361,none,True,0,0.3178,1,SQL
CON-0002887,ACC-004754,Ann Christensen,Legal Ops Manager,champion,0.218,0,False,False,0.33,0.624,leadership_change,False,0,0.2438,1,SQL
CON-0002888,ACC-000053,Beth Phillips,HR Coordinator,user_buyer,0.24,1,False,False,0.33,0.815,none,False,0,0.15,0,MQL
CON-0002889,ACC-001877,Kara Gray,Chief Legal Officer,economic_buyer,0.325,1,False,False,0.53,0.825,leadership_change,True,0,0.7616,2,Opportunity
CON-0002890,ACC-000850,Jillian Brown,VP Procurement,economic_buyer,0.369,1,False,False,0.53,0.849,none,False,1,0.5804,1,SQL
CON-0002891,ACC-001897,Melanie Houston,CISO,technical_validator,0.481,3,False,True,0.7475,0.809,none,True,0,0.6889,2,Opportunity
CON-0002892,ACC-004229,Elaine Ross,CISO,technical_validator,0.452,2,False,False,1.0,0.965,none,False,1,0.811,2,Opportunity
CON-0002893,ACC-003525,Derek Porter,HR Coordinator,user_buyer,0.663,0,False,True,0.5960000000000001,0.754,none,False,1,0.4968,1,SQL
CON-0002894,ACC-001547,Eric Bell,Director of Operations,champion,0.798,1,False,False,0.932,0.704,none,False,0,0.8218,2,Opportunity
CON-0002895,ACC-004121,Christopher Cobb,Contracts Manager,user_buyer,0.211,0,False,False,0.33,1.0,none,False,0,0.0519,0,MQL
CON-0002896,ACC-000637,Melinda Lewis,Paralegal,user_buyer,0.204,0,True,True,0.0,0.848,none,False,0,0.1951,0,MQL
